Number of species	42
Number of genes	802115
Number of genes in orthogroups	697020
Number of unassigned genes	105095
Percentage of genes in orthogroups	86.9
Percentage of unassigned genes	13.1
Number of orthogroups	73027
Number of species-specific orthogroups	34664
Number of genes in species-specific orthogroups	175535
Percentage of genes in species-specific orthogroups	21.9
Mean orthogroup size	9.5
Median orthogroup size	3.0
G50 (assigned genes)	27
G50 (all genes)	23
O50 (assigned genes)	7791
O50 (all genes)	9903
Number of orthogroups with all species present	53
Number of single-copy orthogroups	0
Date	2023-10-06
Orthogroups file	Orthogroups.tsv
Unassigned genes file	Orthogroups_UnassignedGenes.tsv
Per-species statistics	Statistics_PerSpecies.tsv
Overall statistics	Statistics_Overall.tsv
Orthogroups shared between species	Orthogroups_SpeciesOverlaps.tsv

Average number of genes per-species in orthogroup	Number of orthogroups	Percentage of orthogroups	Number of genes	Percentage of genes
<1	70401	96.4	517762	74.3
'1	2160	3.0	115481	16.6
'2	265	0.4	26341	3.8
'3	111	0.2	15894	2.3
'4	47	0.1	8864	1.3
'5	20	0.0	4653	0.7
'6	6	0.0	1607	0.2
'7	8	0.0	2485	0.4
'8	2	0.0	745	0.1
'9	3	0.0	1184	0.2
'10	1	0.0	437	0.1
11-15	3	0.0	1567	0.2
16-20	0	0.0	0	0.0
21-50	0	0.0	0	0.0
51-100	0	0.0	0	0.0
101-150	0	0.0	0	0.0
151-200	0	0.0	0	0.0
201-500	0	0.0	0	0.0
501-1000	0	0.0	0	0.0
'1001+	0	0.0	0	0.0

Number of species in orthogroup	Number of orthogroups
1	34664
2	16167
3	5143
4	2311
5	1320
6	810
7	665
8	532
9	452
10	448
11	347
12	306
13	270
14	233
15	232
16	254
17	256
18	252
19	328
20	399
21	467
22	551
23	641
24	691
25	701
26	637
27	619
28	500
29	409
30	351
31	305
32	250
33	228
34	215
35	182
36	158
37	182
38	149
39	145
40	116
41	88
42	53
