Number of species	42
Number of genes	802115
Number of genes in orthogroups	700908
Number of unassigned genes	101207
Percentage of genes in orthogroups	87.4
Percentage of unassigned genes	12.6
Number of orthogroups	56988
Number of species-specific orthogroups	25031
Number of genes in species-specific orthogroups	152130
Percentage of genes in species-specific orthogroups	19.0
Mean orthogroup size	12.3
Median orthogroup size	4.0
G50 (assigned genes)	32
G50 (all genes)	29
O50 (assigned genes)	5833
O50 (all genes)	7499
Number of orthogroups with all species present	80
Number of single-copy orthogroups	0
Date	2023-10-05
Orthogroups file	Orthogroups.tsv
Unassigned genes file	Orthogroups_UnassignedGenes.tsv
Per-species statistics	Statistics_PerSpecies.tsv
Overall statistics	Statistics_Overall.tsv
Orthogroups shared between species	Orthogroups_SpeciesOverlaps.tsv

Average number of genes per-species in orthogroup	Number of orthogroups	Percentage of orthogroups	Number of genes	Percentage of genes
<1	53673	94.2	442009	63.1
'1	2569	4.5	139529	19.9
'2	378	0.7	37861	5.4
'3	160	0.3	22995	3.3
'4	74	0.1	13809	2.0
'5	49	0.1	11304	1.6
'6	24	0.0	6464	0.9
'7	17	0.0	5302	0.8
'8	12	0.0	4281	0.6
'9	8	0.0	3141	0.4
'10	4	0.0	1727	0.2
11-15	13	0.0	7193	1.0
16-20	7	0.0	5293	0.8
21-50	0	0.0	0	0.0
51-100	0	0.0	0	0.0
101-150	0	0.0	0	0.0
151-200	0	0.0	0	0.0
201-500	0	0.0	0	0.0
501-1000	0	0.0	0	0.0
'1001+	0	0.0	0	0.0

Number of species in orthogroup	Number of orthogroups
1	25031
2	12636
3	4002
4	1770
5	1056
6	662
7	515
8	444
9	356
10	328
11	280
12	256
13	226
14	212
15	191
16	225
17	215
18	235
19	295
20	376
21	433
22	511
23	597
24	674
25	658
26	609
27	609
28	494
29	416
30	345
31	300
32	276
33	240
34	236
35	215
36	183
37	203
38	170
39	166
40	147
41	115
42	80
